,o3,pm10,no2,cases
2020-03-06,23.3,16.0,6.4,
2020-03-07,24.8,15.0,3.8,
2020-03-08,22.4,11.0,7.5,
2020-03-09,15.2,17.0,7.8,
2020-03-10,16.0,10.0,6.9,
2020-03-11,9.6,5.0,4.7,
2020-03-12,10.4,7.0,6.5,
2020-03-13,20.8,4.0,4.7,
2020-03-14,15.2,6.0,7.5,
2020-03-15,17.6,9.0,8.4,
2020-03-16,20.8,10.0,7.5,
2020-03-17,19.2,9.0,4.7,
2020-03-18,22.4,7.0,4.7,
2020-03-19,28.9,4.0,5.6,3.0
2020-03-20,22.4,9.0,7.5,4.571428571428571
2020-03-21,20.0,11.0,7.4,6.571428571428571
2020-03-22,22.0,10.0,7.5,11.0
2020-03-23,20.0,13.0,8.4,18.714285714285715
